state_residence,district_residence,Date,new_case,negative_case,Failed_test,Total_test
HIMACHAL PRADESH,LAHUL AND SPITI,2021-01-21,0,3,0,3
HIMACHAL PRADESH,LAHUL AND SPITI,2021-01-22,0,1,0,1
HIMACHAL PRADESH,LAHUL AND SPITI,2021-01-24,0,1,0,1
HIMACHAL PRADESH,LAHUL AND SPITI,2021-01-25,0,3,0,3
HIMACHAL PRADESH,MANDI,2021-01-21,4,332,8,344
HIMACHAL PRADESH,MANDI,2021-01-22,4,266,5,275
HIMACHAL PRADESH,MANDI,2021-01-23,2,269,9,280
HIMACHAL PRADESH,MANDI,2021-01-24,1,116,8,125
HIMACHAL PRADESH,MANDI,2021-01-25,1,201,2,204
HIMACHAL PRADESH,SHIMLA,2021-01-21,10,441,2,453
HIMACHAL PRADESH,SHIMLA,2021-01-22,1,509,13,523
HIMACHAL PRADESH,SHIMLA,2021-01-23,3,352,10,365
HIMACHAL PRADESH,SHIMLA,2021-01-24,6,227,4,237
HIMACHAL PRADESH,SHIMLA,2021-01-25,9,225,9,243
HIMACHAL PRADESH,SIRMAUR,2021-01-21,6,332,0,338
HIMACHAL PRADESH,SIRMAUR,2021-01-22,13,305,0,318
HIMACHAL PRADESH,SIRMAUR,2021-01-23,7,378,3,388
HIMACHAL PRADESH,SIRMAUR,2021-01-24,6,301,1,308
HIMACHAL PRADESH,SIRMAUR,2021-01-25,3,80,0,83
HIMACHAL PRADESH,SOLAN,2021-01-21,5,519,1,525
HIMACHAL PRADESH,SOLAN,2021-01-22,4,437,2,443
HIMACHAL PRADESH,SOLAN,2021-01-23,6,523,0,529
HIMACHAL PRADESH,SOLAN,2021-01-24,3,372,0,375
HIMACHAL PRADESH,SOLAN,2021-01-25,4,107,0,111
HIMACHAL PRADESH,UNA,2021-01-21,1,345,2,348
HIMACHAL PRADESH,UNA,2021-01-22,3,419,1,423
HIMACHAL PRADESH,UNA,2021-01-23,4,524,0,528
HIMACHAL PRADESH,UNA,2021-01-24,0,726,0,726
HIMACHAL PRADESH,UNA,2021-01-25,2,594,1,597
INDIA,INDIA,2021-01-21,8,4,0,12
INDIA,INDIA,2021-01-22,10,0,0,10
INDIA,INDIA,2021-01-23,4,3,0,7
INDIA,INDIA,2021-01-24,3,0,0,3
INDIA,INDIA,2021-01-25,6,6,0,12
JAMMU AND KASHMIR,ANANTNAG,2021-01-21,3,305,0,308
JAMMU AND KASHMIR,ANANTNAG,2021-01-22,2,207,0,209
JAMMU AND KASHMIR,ANANTNAG,2021-01-23,2,279,0,281
JAMMU AND KASHMIR,ANANTNAG,2021-01-24,0,99,0,99
JAMMU AND KASHMIR,ANANTNAG,2021-01-25,3,443,0,446
JAMMU AND KASHMIR,BANDIPORA,2021-01-21,1,112,0,113
JAMMU AND KASHMIR,BANDIPORA,2021-01-22,0,70,0,70
JAMMU AND KASHMIR,BANDIPORA,2021-01-23,0,20,0,20
JAMMU AND KASHMIR,BANDIPORA,2021-01-25,2,189,7,198
JAMMU AND KASHMIR,BARAMULLA,2021-01-21,21,907,0,928
JAMMU AND KASHMIR,BARAMULLA,2021-01-22,16,557,0,573
JAMMU AND KASHMIR,BARAMULLA,2021-01-23,28,363,1,392
JAMMU AND KASHMIR,BARAMULLA,2021-01-24,5,411,0,416
JAMMU AND KASHMIR,BARAMULLA,2021-01-25,16,512,0,528
JAMMU AND KASHMIR,BUDGAM,2021-01-21,1,1071,1,1073
JAMMU AND KASHMIR,BUDGAM,2021-01-22,7,625,1,633
JAMMU AND KASHMIR,BUDGAM,2021-01-23,8,622,0,630
JAMMU AND KASHMIR,BUDGAM,2021-01-24,3,242,0,245
JAMMU AND KASHMIR,BUDGAM,2021-01-25,7,848,2,857
JAMMU AND KASHMIR,DODA,2021-01-21,5,106,0,111
JAMMU AND KASHMIR,DODA,2021-01-22,0,79,0,79
JAMMU AND KASHMIR,DODA,2021-01-23,2,33,0,35
JAMMU AND KASHMIR,DODA,2021-01-24,0,10,0,10
JAMMU AND KASHMIR,DODA,2021-01-25,0,62,1,63
JAMMU AND KASHMIR,GANDERBAL,2021-01-21,3,352,0,355
JAMMU AND KASHMIR,GANDERBAL,2021-01-22,4,199,0,203
JAMMU AND KASHMIR,GANDERBAL,2021-01-23,2,131,0,133
JAMMU AND KASHMIR,GANDERBAL,2021-01-24,0,102,0,102
JAMMU AND KASHMIR,GANDERBAL,2021-01-25,0,170,0,170
JAMMU AND KASHMIR,JAMMU,2021-01-21,54,1464,0,1518
JAMMU AND KASHMIR,JAMMU,2021-01-22,57,1418,0,1475
JAMMU AND KASHMIR,JAMMU,2021-01-23,38,855,2,895
JAMMU AND KASHMIR,JAMMU,2021-01-24,16,560,0,576
JAMMU AND KASHMIR,JAMMU,2021-01-25,25,610,1,636
JAMMU AND KASHMIR,KATHUA,2021-01-21,0,49,0,49
JAMMU AND KASHMIR,KATHUA,2021-01-22,0,271,0,271
JAMMU AND KASHMIR,KATHUA,2021-01-23,1,189,0,190
JAMMU AND KASHMIR,KATHUA,2021-01-24,0,28,0,28
JAMMU AND KASHMIR,KATHUA,2021-01-25,1,28,0,29
JAMMU AND KASHMIR,KISHTWAR,2021-01-21,0,178,0,178
JAMMU AND KASHMIR,KISHTWAR,2021-01-22,4,108,0,112
JAMMU AND KASHMIR,KISHTWAR,2021-01-23,0,40,0,40
JAMMU AND KASHMIR,KISHTWAR,2021-01-24,2,63,0,65
JAMMU AND KASHMIR,KISHTWAR,2021-01-25,2,95,0,97
JAMMU AND KASHMIR,KULGAM,2021-01-21,2,696,0,698
JAMMU AND KASHMIR,KULGAM,2021-01-22,0,404,0,404
JAMMU AND KASHMIR,KULGAM,2021-01-23,0,213,0,213
JAMMU AND KASHMIR,KULGAM,2021-01-24,0,50,0,50
JAMMU AND KASHMIR,KULGAM,2021-01-25,2,280,0,282
JAMMU AND KASHMIR,KUPWARA,2021-01-21,1,362,0,363
JAMMU AND KASHMIR,KUPWARA,2021-01-22,8,265,0,273
JAMMU AND KASHMIR,KUPWARA,2021-01-23,3,31,0,34
JAMMU AND KASHMIR,KUPWARA,2021-01-24,0,3,0,3
JAMMU AND KASHMIR,KUPWARA,2021-01-25,0,108,0,108
JAMMU AND KASHMIR,POONCH,2021-01-21,5,368,0,373
JAMMU AND KASHMIR,POONCH,2021-01-22,0,319,1,320
JAMMU AND KASHMIR,POONCH,2021-01-23,0,293,0,293
JAMMU AND KASHMIR,POONCH,2021-01-24,0,111,0,111
JAMMU AND KASHMIR,POONCH,2021-01-25,0,318,0,318
JAMMU AND KASHMIR,PULWAMA,2021-01-21,8,525,1,534
JAMMU AND KASHMIR,PULWAMA,2021-01-22,1,392,0,393
JAMMU AND KASHMIR,PULWAMA,2021-01-23,8,474,1,483
JAMMU AND KASHMIR,PULWAMA,2021-01-24,2,183,0,185
JAMMU AND KASHMIR,PULWAMA,2021-01-25,16,537,8,561
JAMMU AND KASHMIR,RAJOURI,2021-01-21,1,318,0,319
JAMMU AND KASHMIR,RAJOURI,2021-01-22,0,214,0,214
JAMMU AND KASHMIR,RAJOURI,2021-01-23,1,251,0,252
JAMMU AND KASHMIR,RAJOURI,2021-01-24,0,183,0,183
JAMMU AND KASHMIR,RAJOURI,2021-01-25,0,117,0,117
JAMMU AND KASHMIR,RAMBAN,2021-01-21,2,365,0,367
JAMMU AND KASHMIR,RAMBAN,2021-01-22,1,281,0,282
JAMMU AND KASHMIR,RAMBAN,2021-01-23,1,251,0,252
JAMMU AND KASHMIR,RAMBAN,2021-01-24,1,106,0,107
JAMMU AND KASHMIR,RAMBAN,2021-01-25,0,141,0,141
JAMMU AND KASHMIR,REASI,2021-01-21,2,159,1,162
JAMMU AND KASHMIR,REASI,2021-01-22,5,114,0,119
JAMMU AND KASHMIR,REASI,2021-01-23,2,190,0,192
JAMMU AND KASHMIR,REASI,2021-01-24,2,39,0,41
JAMMU AND KASHMIR,REASI,2021-01-25,3,163,0,166
JAMMU AND KASHMIR,SAMBA,2021-01-21,0,132,1,133
JAMMU AND KASHMIR,SAMBA,2021-01-22,2,202,0,204
JAMMU AND KASHMIR,SAMBA,2021-01-23,1,80,0,81
JAMMU AND KASHMIR,SAMBA,2021-01-24,0,181,0,181
JAMMU AND KASHMIR,SAMBA,2021-01-25,1,111,0,112
JAMMU AND KASHMIR,SHOPIAN,2021-01-21,3,197,0,200
JAMMU AND KASHMIR,SHOPIAN,2021-01-22,10,132,0,142
JAMMU AND KASHMIR,SHOPIAN,2021-01-23,1,24,0,25
JAMMU AND KASHMIR,SHOPIAN,2021-01-24,0,2,0,2
JAMMU AND KASHMIR,SHOPIAN,2021-01-25,6,122,0,128
JAMMU AND KASHMIR,SRINAGAR,2021-01-21,35,2357,11,2403
JAMMU AND KASHMIR,SRINAGAR,2021-01-22,24,2435,0,2459
JAMMU AND KASHMIR,SRINAGAR,2021-01-23,33,573,3,609
JAMMU AND KASHMIR,SRINAGAR,2021-01-24,14,1683,0,1697
JAMMU AND KASHMIR,SRINAGAR,2021-01-25,31,2924,7,2962
JAMMU AND KASHMIR,UDHAMPUR,2021-01-21,3,641,0,644
JAMMU AND KASHMIR,UDHAMPUR,2021-01-22,1,521,0,522
JAMMU AND KASHMIR,UDHAMPUR,2021-01-23,4,338,0,342
JAMMU AND KASHMIR,UDHAMPUR,2021-01-24,3,190,1,194
JAMMU AND KASHMIR,UDHAMPUR,2021-01-25,13,421,0,434
JHARKHAND,BOKARO,2021-01-21,15,644,2,661
JHARKHAND,BOKARO,2021-01-22,4,567,1,572
JHARKHAND,BOKARO,2021-01-23,2,598,1,601
JHARKHAND,BOKARO,2021-01-24,3,67,0,70
JHARKHAND,BOKARO,2021-01-25,8,1100,1,1109
JHARKHAND,CHATRA,2021-01-21,1,537,0,538
JHARKHAND,CHATRA,2021-01-22,0,125,0,125
JHARKHAND,CHATRA,2021-01-23,0,241,0,241
JHARKHAND,CHATRA,2021-01-24,1,304,0,305
JHARKHAND,CHATRA,2021-01-25,0,295,0,295
JHARKHAND,DEOGHAR,2021-01-21,5,2066,5,2076
JHARKHAND,DEOGHAR,2021-01-22,4,1188,0,1192
JHARKHAND,DEOGHAR,2021-01-23,1,1136,2,1139
JHARKHAND,DEOGHAR,2021-01-24,3,762,0,765
JHARKHAND,DEOGHAR,2021-01-25,1,1192,0,1193
JHARKHAND,DHANBAD,2021-01-21,3,771,0,774
JHARKHAND,DHANBAD,2021-01-22,10,691,0,701
JHARKHAND,DHANBAD,2021-01-23,0,68,0,68
JHARKHAND,DHANBAD,2021-01-24,0,121,1,122
JHARKHAND,DHANBAD,2021-01-25,3,429,0,432
JHARKHAND,DUMKA,2021-01-21,1,509,0,510
JHARKHAND,DUMKA,2021-01-22,0,579,0,579
JHARKHAND,DUMKA,2021-01-23,0,853,0,853
JHARKHAND,DUMKA,2021-01-24,1,297,0,298
JHARKHAND,DUMKA,2021-01-25,0,416,0,416
JHARKHAND,EAST SINGHBUM,2021-01-21,8,1543,0,1551
JHARKHAND,EAST SINGHBUM,2021-01-22,15,2278,22,2315
JHARKHAND,EAST SINGHBUM,2021-01-23,10,1673,3,1686
JHARKHAND,EAST SINGHBUM,2021-01-24,10,691,0,701
JHARKHAND,EAST SINGHBUM,2021-01-25,34,1944,0,1978
JHARKHAND,GARHWA,2021-01-21,3,290,0,293
JHARKHAND,GARHWA,2021-01-22,0,129,1,130
JHARKHAND,GARHWA,2021-01-23,0,116,0,116
JHARKHAND,GARHWA,2021-01-24,4,510,0,514
JHARKHAND,GARHWA,2021-01-25,0,718,0,718
JHARKHAND,GIRIDIH,2021-01-21,1,631,0,632
JHARKHAND,GIRIDIH,2021-01-22,2,649,0,651
JHARKHAND,GIRIDIH,2021-01-23,0,18,0,18
JHARKHAND,GIRIDIH,2021-01-24,2,10,0,12
JHARKHAND,GIRIDIH,2021-01-25,0,446,1,447
JHARKHAND,GODDA,2021-01-21,1,366,0,367
JHARKHAND,GODDA,2021-01-22,2,1167,2,1171
JHARKHAND,GODDA,2021-01-23,0,908,0,908
JHARKHAND,GODDA,2021-01-24,0,318,0,318
JHARKHAND,GODDA,2021-01-25,4,464,0,468
JHARKHAND,GUMLA,2021-01-21,3,46,0,49
JHARKHAND,GUMLA,2021-01-22,5,370,0,375
JHARKHAND,GUMLA,2021-01-23,4,19,0,23
JHARKHAND,GUMLA,2021-01-24,0,138,0,138
JHARKHAND,GUMLA,2021-01-25,0,1040,0,1040
JHARKHAND,HAZARIBAGH,2021-01-21,3,339,0,342
JHARKHAND,HAZARIBAGH,2021-01-22,1,495,0,496
JHARKHAND,HAZARIBAGH,2021-01-23,1,430,0,431
JHARKHAND,HAZARIBAGH,2021-01-24,5,223,0,228
JHARKHAND,HAZARIBAGH,2021-01-25,1,653,0,654
JHARKHAND,JAMTARA,2021-01-21,3,270,2,275
JHARKHAND,JAMTARA,2021-01-22,0,279,2,281
JHARKHAND,JAMTARA,2021-01-23,0,216,15,231
JHARKHAND,JAMTARA,2021-01-24,1,129,1,131
JHARKHAND,JAMTARA,2021-01-25,0,243,21,264
JHARKHAND,KHUNTI,2021-01-21,0,205,0,205
JHARKHAND,KHUNTI,2021-01-22,0,501,0,501
JHARKHAND,KHUNTI,2021-01-23,0,435,0,435
JHARKHAND,KHUNTI,2021-01-24,1,80,0,81
JHARKHAND,KHUNTI,2021-01-25,0,581,0,581
JHARKHAND,KODERMA,2021-01-21,0,498,0,498
JHARKHAND,KODERMA,2021-01-22,2,565,0,567
JHARKHAND,KODERMA,2021-01-23,0,442,0,442
JHARKHAND,KODERMA,2021-01-24,0,207,0,207
JHARKHAND,KODERMA,2021-01-25,3,78,0,81
JHARKHAND,LATEHAR,2021-01-21,0,37,3,40
JHARKHAND,LATEHAR,2021-01-22,0,100,0,100
JHARKHAND,LATEHAR,2021-01-23,0,74,0,74
JHARKHAND,LATEHAR,2021-01-24,0,67,0,67
JHARKHAND,LATEHAR,2021-01-25,0,605,6,611
JHARKHAND,LOHARDAGA,2021-01-21,2,126,0,128
JHARKHAND,LOHARDAGA,2021-01-22,1,74,0,75
JHARKHAND,LOHARDAGA,2021-01-23,0,606,0,606
JHARKHAND,LOHARDAGA,2021-01-24,0,28,0,28
JHARKHAND,LOHARDAGA,2021-01-25,0,38,0,38
JHARKHAND,PAKUR,2021-01-21,0,767,0,767
JHARKHAND,PAKUR,2021-01-22,0,417,0,417
JHARKHAND,PAKUR,2021-01-23,1,258,0,259
JHARKHAND,PAKUR,2021-01-24,0,581,0,581
JHARKHAND,PAKUR,2021-01-25,1,570,0,571
JHARKHAND,PALAMU,2021-01-21,1,968,2,971
JHARKHAND,PALAMU,2021-01-22,3,843,1,847
JHARKHAND,PALAMU,2021-01-23,6,2291,7,2304
JHARKHAND,PALAMU,2021-01-24,13,1783,1,1797
JHARKHAND,PALAMU,2021-01-25,1,1624,0,1625
JHARKHAND,RAMGARH,2021-01-21,1,399,0,400
JHARKHAND,RAMGARH,2021-01-22,2,149,0,151
JHARKHAND,RAMGARH,2021-01-23,3,385,0,388
JHARKHAND,RAMGARH,2021-01-24,0,262,0,262
JHARKHAND,RAMGARH,2021-01-25,5,463,0,468
JHARKHAND,RANCHI,2021-01-21,52,895,0,947
JHARKHAND,RANCHI,2021-01-22,64,616,7,687
JHARKHAND,RANCHI,2021-01-23,55,770,1,826
JHARKHAND,RANCHI,2021-01-24,56,568,0,624
JHARKHAND,RANCHI,2021-01-25,50,513,0,563
JHARKHAND,SAHEBGANJ,2021-01-21,1,550,0,551
JHARKHAND,SAHEBGANJ,2021-01-22,1,376,0,377
JHARKHAND,SAHEBGANJ,2021-01-23,0,32,0,32
JHARKHAND,SAHEBGANJ,2021-01-24,0,18,0,18
JHARKHAND,SAHEBGANJ,2021-01-25,0,573,0,573
JHARKHAND,SARAIKELA KHARSAWAN,2021-01-21,0,448,0,448
JHARKHAND,SARAIKELA KHARSAWAN,2021-01-22,1,940,0,941
JHARKHAND,SARAIKELA KHARSAWAN,2021-01-23,1,31,0,32
JHARKHAND,SARAIKELA KHARSAWAN,2021-01-24,0,32,0,32
JHARKHAND,SARAIKELA KHARSAWAN,2021-01-25,2,868,3,873
JHARKHAND,SIMDEGA,2021-01-21,1,347,0,348
JHARKHAND,SIMDEGA,2021-01-22,0,722,0,722
JHARKHAND,SIMDEGA,2021-01-23,0,264,0,264
JHARKHAND,SIMDEGA,2021-01-24,1,443,0,444
JHARKHAND,SIMDEGA,2021-01-25,5,159,0,164
JHARKHAND,WEST SINGHBHUM,2021-01-21,5,1427,0,1432
JHARKHAND,WEST SINGHBHUM,2021-01-22,1,599,0,600
JHARKHAND,WEST SINGHBHUM,2021-01-23,0,868,0,868
JHARKHAND,WEST SINGHBHUM,2021-01-24,2,86,0,88
JHARKHAND,WEST SINGHBHUM,2021-01-25,0,964,0,964
KARNATAKA,BAGALKOTE,2021-01-21,3,2645,11,2659
KARNATAKA,BAGALKOTE,2021-01-22,4,1923,13,1940
KARNATAKA,BAGALKOTE,2021-01-23,0,1890,9,1899
KARNATAKA,BAGALKOTE,2021-01-24,1,1085,1,1087
KARNATAKA,BAGALKOTE,2021-01-25,0,1091,3,1094
KARNATAKA,BALLARI,2021-01-21,7,1567,5,1579
KARNATAKA,BALLARI,2021-01-22,9,1783,11,1803
KARNATAKA,BALLARI,2021-01-23,8,1792,0,1800
KARNATAKA,BALLARI,2021-01-24,2,979,0,981
KARNATAKA,BALLARI,2021-01-25,4,632,0,636
KARNATAKA,BELAGAVI,2021-01-21,20,4179,2,4201
KARNATAKA,BELAGAVI,2021-01-22,25,3298,5,3328
KARNATAKA,BELAGAVI,2021-01-23,23,2230,2,2255
KARNATAKA,BELAGAVI,2021-01-24,2,84,0,86
KARNATAKA,BELAGAVI,2021-01-25,14,3009,7,3030
KARNATAKA,BENGALURU RURAL,2021-01-21,19,1820,3,1842
KARNATAKA,BENGALURU RURAL,2021-01-22,15,1145,0,1160
KARNATAKA,BENGALURU RURAL,2021-01-23,8,1356,1,1365
KARNATAKA,BENGALURU RURAL,2021-01-24,12,386,0,398
KARNATAKA,BENGALURU RURAL,2021-01-25,13,859,0,872
KARNATAKA,BENGALURU URBAN,2021-01-21,354,33007,149,33510
KARNATAKA,BENGALURU URBAN,2021-01-22,378,33871,94,34343
KARNATAKA,BENGALURU URBAN,2021-01-23,334,33002,21,33357
KARNATAKA,BENGALURU URBAN,2021-01-24,242,23284,43,23569
KARNATAKA,BENGALURU URBAN,2021-01-25,298,33662,67,34027
KARNATAKA,BIDAR,2021-01-21,1,1529,0,1530
KARNATAKA,BIDAR,2021-01-22,8,1261,0,1269
KARNATAKA,BIDAR,2021-01-23,5,1336,1,1342
KARNATAKA,BIDAR,2021-01-24,8,998,0,1006
KARNATAKA,BIDAR,2021-01-25,0,638,0,638
KARNATAKA,CHAMARAJANAGARA,2021-01-21,1,868,1,870
KARNATAKA,CHAMARAJANAGARA,2021-01-22,6,1327,0,1333
KARNATAKA,CHAMARAJANAGARA,2021-01-23,0,283,0,283
KARNATAKA,CHAMARAJANAGARA,2021-01-24,5,588,2,595
KARNATAKA,CHAMARAJANAGARA,2021-01-25,1,308,3,312
KARNATAKA,CHIKKABALLAPURA,2021-01-21,19,1708,12,1739
KARNATAKA,CHIKKABALLAPURA,2021-01-22,12,2033,2,2047
KARNATAKA,CHIKKABALLAPURA,2021-01-23,16,1683,2,1701
KARNATAKA,CHIKKABALLAPURA,2021-01-24,13,2548,3,2564
KARNATAKA,CHIKKABALLAPURA,2021-01-25,19,1524,13,1556
KARNATAKA,CHIKKAMAGALURU,2021-01-21,3,1452,7,1462
KARNATAKA,CHIKKAMAGALURU,2021-01-22,4,1100,7,1111
KARNATAKA,CHIKKAMAGALURU,2021-01-23,8,1543,8,1559
KARNATAKA,CHIKKAMAGALURU,2021-01-24,2,550,3,555
KARNATAKA,CHIKKAMAGALURU,2021-01-25,5,514,1,520
KARNATAKA,CHITRADURGA,2021-01-21,19,1496,4,1519
KARNATAKA,CHITRADURGA,2021-01-22,11,1144,2,1157
KARNATAKA,CHITRADURGA,2021-01-23,6,1205,0,1211
KARNATAKA,CHITRADURGA,2021-01-24,11,953,1,965
KARNATAKA,CHITRADURGA,2021-01-25,7,1173,1,1181
KARNATAKA,DAKSHINA KANNADA,2021-01-21,16,2626,10,2652
KARNATAKA,DAKSHINA KANNADA,2021-01-22,32,2983,2,3017
KARNATAKA,DAKSHINA KANNADA,2021-01-23,81,2343,2,2426
KARNATAKA,DAKSHINA KANNADA,2021-01-24,8,1153,1,1162
KARNATAKA,DAKSHINA KANNADA,2021-01-25,20,1983,2,2005
KARNATAKA,DAVANGERE,2021-01-21,8,3405,178,3591
KARNATAKA,DAVANGERE,2021-01-22,10,3425,85,3520
KARNATAKA,DAVANGERE,2021-01-23,11,2790,21,2822
KARNATAKA,DAVANGERE,2021-01-24,4,1781,14,1799
KARNATAKA,DAVANGERE,2021-01-25,16,2514,3,2533
KARNATAKA,DHARWAD,2021-01-21,9,3153,39,3201
KARNATAKA,DHARWAD,2021-01-22,11,2384,17,2412
KARNATAKA,DHARWAD,2021-01-23,5,2509,18,2532
KARNATAKA,DHARWAD,2021-01-24,3,1885,11,1899
KARNATAKA,DHARWAD,2021-01-25,5,1093,2,1100
KARNATAKA,GADAG,2021-01-21,3,1444,49,1496
KARNATAKA,GADAG,2021-01-22,1,1278,147,1426
KARNATAKA,GADAG,2021-01-23,4,869,144,1017
KARNATAKA,GADAG,2021-01-24,1,1247,155,1403
KARNATAKA,GADAG,2021-01-25,0,709,94,803
KARNATAKA,HASSAN,2021-01-21,15,3217,44,3276
KARNATAKA,HASSAN,2021-01-22,14,2540,40,2594
KARNATAKA,HASSAN,2021-01-23,16,3945,72,4033
KARNATAKA,HASSAN,2021-01-24,12,3801,19,3832
KARNATAKA,HASSAN,2021-01-25,19,903,43,965
KARNATAKA,HAVERI,2021-01-21,1,1288,0,1289
KARNATAKA,HAVERI,2021-01-22,0,1050,0,1050
KARNATAKA,HAVERI,2021-01-23,4,666,0,670
KARNATAKA,HAVERI,2021-01-24,0,323,0,323
KARNATAKA,HAVERI,2021-01-25,1,1122,0,1123
KARNATAKA,KALABURAGI,2021-01-21,27,2765,2,2794
KARNATAKA,KALABURAGI,2021-01-22,20,2164,5,2189
KARNATAKA,KALABURAGI,2021-01-23,14,1651,15,1680
KARNATAKA,KALABURAGI,2021-01-24,29,1466,10,1505
KARNATAKA,KALABURAGI,2021-01-25,10,434,1,445
KARNATAKA,KODAGU,2021-01-21,3,720,8,731
KARNATAKA,KODAGU,2021-01-22,6,519,16,541
KARNATAKA,KODAGU,2021-01-23,5,590,27,622
KARNATAKA,KODAGU,2021-01-24,10,972,12,994
KARNATAKA,KODAGU,2021-01-25,0,30,0,30
KARNATAKA,KOLAR,2021-01-21,5,2006,7,2018
KARNATAKA,KOLAR,2021-01-22,1,2020,2,2023
KARNATAKA,KOLAR,2021-01-23,4,2305,3,2312
KARNATAKA,KOLAR,2021-01-24,1,2035,0,2036
KARNATAKA,KOLAR,2021-01-25,2,1087,12,1101
KARNATAKA,KOPPAL,2021-01-21,0,978,2,980
KARNATAKA,KOPPAL,2021-01-22,1,1058,4,1063
KARNATAKA,KOPPAL,2021-01-23,0,944,4,948
KARNATAKA,KOPPAL,2021-01-24,0,550,2,552
KARNATAKA,KOPPAL,2021-01-25,0,237,1,238
KARNATAKA,MANDYA,2021-01-21,5,2719,7,2731
KARNATAKA,MANDYA,2021-01-22,9,2291,0,2300
KARNATAKA,MANDYA,2021-01-23,7,2726,9,2742
KARNATAKA,MANDYA,2021-01-24,4,1142,0,1146
KARNATAKA,MANDYA,2021-01-25,11,1672,4,1687
KARNATAKA,MYSURU,2021-01-21,40,5389,3,5432
KARNATAKA,MYSURU,2021-01-22,43,3657,3,3703
KARNATAKA,MYSURU,2021-01-23,51,4277,4,4332
KARNATAKA,MYSURU,2021-01-24,22,3391,1,3414
KARNATAKA,MYSURU,2021-01-25,30,1949,6,1985
KARNATAKA,RAICHUR,2021-01-21,5,1180,4,1189
KARNATAKA,RAICHUR,2021-01-22,1,1645,3,1649
KARNATAKA,RAICHUR,2021-01-23,3,1041,13,1057
KARNATAKA,RAICHUR,2021-01-24,4,958,0,962
KARNATAKA,RAICHUR,2021-01-25,3,993,1,997
KARNATAKA,RAMANAGARA,2021-01-21,1,790,0,791
KARNATAKA,RAMANAGARA,2021-01-22,0,501,2,503
KARNATAKA,RAMANAGARA,2021-01-23,0,586,0,586
KARNATAKA,RAMANAGARA,2021-01-24,0,255,0,255
KARNATAKA,RAMANAGARA,2021-01-25,1,667,0,668
KARNATAKA,SHIVAMOGGA,2021-01-21,7,2262,7,2276
KARNATAKA,SHIVAMOGGA,2021-01-22,13,1904,18,1935
KARNATAKA,SHIVAMOGGA,2021-01-23,5,1501,2,1508
KARNATAKA,SHIVAMOGGA,2021-01-24,4,227,0,231
KARNATAKA,SHIVAMOGGA,2021-01-25,6,1227,1,1234
KARNATAKA,TUMAKURU,2021-01-21,36,2943,0,2979
KARNATAKA,TUMAKURU,2021-01-22,20,2173,1,2194
KARNATAKA,TUMAKURU,2021-01-23,33,2058,3,2094
KARNATAKA,TUMAKURU,2021-01-24,3,1646,0,1649
KARNATAKA,TUMAKURU,2021-01-25,38,2332,28,2398
KARNATAKA,UDUPI,2021-01-21,11,1149,0,1160
KARNATAKA,UDUPI,2021-01-22,6,1026,0,1032
KARNATAKA,UDUPI,2021-01-23,19,730,0,749
KARNATAKA,UDUPI,2021-01-24,3,747,0,750
KARNATAKA,UDUPI,2021-01-25,10,833,0,843
KARNATAKA,UTTARA KANNADA,2021-01-21,17,1478,102,1597
KARNATAKA,UTTARA KANNADA,2021-01-22,9,1579,90,1678
KARNATAKA,UTTARA KANNADA,2021-01-23,12,1467,41,1520
KARNATAKA,UTTARA KANNADA,2021-01-24,11,1397,84,1492
KARNATAKA,UTTARA KANNADA,2021-01-25,16,667,82,765
KARNATAKA,VIJAYAPURA,2021-01-21,8,1716,0,1724
KARNATAKA,VIJAYAPURA,2021-01-22,2,1943,0,1945
KARNATAKA,VIJAYAPURA,2021-01-23,5,823,0,828
KARNATAKA,VIJAYAPURA,2021-01-24,0,1543,1,1544
KARNATAKA,VIJAYAPURA,2021-01-25,2,1221,0,1223
KARNATAKA,YADGIR,2021-01-21,2,1335,0,1337
KARNATAKA,YADGIR,2021-01-22,1,1374,0,1375
KARNATAKA,YADGIR,2021-01-23,1,981,0,982
KARNATAKA,YADGIR,2021-01-24,2,877,0,879
KARNATAKA,YADGIR,2021-01-25,6,574,1,581
KERALA,ALAPPUZHA,2021-01-21,514,3696,2,4212
KERALA,ALAPPUZHA,2021-01-22,490,2868,4,3362
KERALA,ALAPPUZHA,2021-01-23,352,3001,1,3354
KERALA,ALAPPUZHA,2021-01-24,239,1371,4,1614
KERALA,ALAPPUZHA,2021-01-25,478,2891,7,3376
KERALA,ERNAKULAM,2021-01-21,1070,5797,22,6889
KERALA,ERNAKULAM,2021-01-22,1233,5714,4,6951
KERALA,ERNAKULAM,2021-01-23,1138,5980,20,7138
KERALA,ERNAKULAM,2021-01-24,453,2195,8,2656
KERALA,ERNAKULAM,2021-01-25,1004,6639,20,7663
KERALA,IDUKKI,2021-01-21,323,1914,2,2239
KERALA,IDUKKI,2021-01-22,252,1667,1,1920
KERALA,IDUKKI,2021-01-23,345,1986,11,2342
KERALA,IDUKKI,2021-01-24,133,926,9,1068
KERALA,IDUKKI,2021-01-25,234,1427,2,1663
KERALA,KANNUR,2021-01-21,336,2440,2,2778
KERALA,KANNUR,2021-01-22,426,2252,5,2683
KERALA,KANNUR,2021-01-23,421,2753,0,3174
KERALA,KANNUR,2021-01-24,180,1061,6,1247
KERALA,KANNUR,2021-01-25,314,2326,0,2640
KERALA,KASARAGOD,2021-01-21,82,1270,1,1353
